ScreenName	ScreenID	PlateName	PlateID	MeasurementDate	MeasurementID	WellName	Row	Column	Field	Plane	Timepoint	Object Number	X	Y	Bounding Box	Nuclei Selected - LDRTXT SER Spot 8 px	Nuclei Selected - LDRINT	Nuclei Selected - EdUINT	Nuclei Selected - BckgrndLDRINT Mean	Nuclei Selected - RawLDRINT Mean	Nuclei Selected - BckgrndEdUINT Mean	Nuclei Selected - RawS100INT Mean	Nuclei Selected - RawEdUINT Mean	Nuclei Selected - DNAcontent	Nuclei Selected - NucINT Mean	Nuclei Selected - Object No in Nuclei No Border	Nuclei Selected - Object No in Nuclei	Nuclei Selected - Nucleus Area [µm²]
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	6	1	1	6	360	347	[352,340,368,356]	0.00125726	6.00097	74.2556	38.3508	44.3518	235.699	1569.34	309.955	90378.7	460.382	6	7	196.312
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	6	1	1	7	1287	398	[1283,394,1291,402]	0.0208622	2737.5	189.865	793.093	3530.59	251.284	2042.11	441.148	26759.7	502.333	7	8	53.2707
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	6	1	1	8	299	449	[289,439,311,465]	0.00565657	583.487	104.435	44.265	627.752	234.361	1563.27	338.796	240657	559.523	8	9	430.112
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	6	1	1	9	312	542	[299,533,321,551]	0.000569747	4.46148	63.1446	36.2558	40.7173	229.156	1340.29	292.301	174701	527.062	9	10	331.462
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	6	1	1	10	708	720	[698,710,719,731]	0.00109729	6.53766	82.5225	38.127	44.6647	231.329	1486.51	313.852	176950	541.909	10	11	326.53
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	6	1	1	11	359	751	[354,746,368,768]	0.00112493	6.47821	66.5746	36.7893	43.2675	225.841	1384.57	292.416	122764	512.119	11	12	239.718
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	6	1	1	12	349	752	[345,746,354,757]	0.000632306	3.07097	45.3023	37.5337	40.6047	234	1351.95	279.302	35877.8	422.895	12	13	84.8386
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	6	1	1	13	648	800	[638,791,657,813]	0.000970622	6.66136	73.9019	37.2485	43.9099	232.014	1649.89	305.916	178069	524.73	13	14	339.354
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	6	1	1	14	1342	856	[1336,851,1354,863]	0.00027604	4.26929	32.2032	36.1609	40.4302	214.564	1254.09	246.767	75017	442.116	14	15	169.677
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	6	1	1	15	949	896	[945,893,953,901]	0.00286433	11.3786	162.741	44.8667	56.2453	314.127	2046.6	476.868	51185.3	978.981	15	16	52.2842
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	6	1	1	16	842	929	[833,920,854,938]	0.000349292	3.92044	57.8448	40.8046	44.7251	234.98	1384.26	292.825	141736	434.066	16	17	326.53
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	6	1	1	17	335	494	[324,483,346,507]	0.000249244	2.10585	53.9921	38.1989	40.3048	231.847	1330.98	285.839	182509	466.015	17	18	391.638
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	6	1	1	18	204	512	[191,502,216,523]	0.000451911	3.63616	52.0735	37.1234	40.7596	227.78	1302.84	279.854	187035	426.058	18	19	438.99
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	1	1042	11	[1033,2,1053,28]	0.000267459	3.36131	35.8862	37.5556	40.9169	229.613	1456.75	265.499	151055	363.713	1	1	415.314
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	2	1317	10	[1309,3,1324,23]	0.00063312	5.21325	66.1136	37.395	42.6082	221.39	1392.19	287.504	158031	597.739	2	2	264.381
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	3	709	72	[701,66,718,82]	0.00158241	13.6635	118.121	38.6859	52.3495	242.965	1587.99	361.086	108191	589.634	3	3	183.488
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	4	106	108	[100,102,115,115]	0.00152405	6.64217	75.4549	39.8198	46.462	246.937	1519.8	322.392	94394.7	559.573	4	4	168.691
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	5	851	127	[843,119,864,136]	0.000448587	4.32024	71.7265	39.0131	43.3333	232.385	1436.74	304.111	172807	608.24	5	5	284.111
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	6	165	208	[158,201,173,216]	0.00127369	6.58628	79.9108	37.8868	44.4731	240.729	1490.46	320.64	97102.7	529.204	6	6	183.488
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	7	318	220	[310,210,327,230]	0.000751871	4.92335	55.4335	37.3347	42.2581	235.774	1336.56	291.208	165915	602.817	7	7	275.232
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	8	94	263	[87,256,103,269]	0	-0.8003	87.8238	45.7941	44.9937	245.014	1483.41	332.837	139915	886.438	8	8	157.839
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	9	572	285	[563,269,585,294]	0.000632266	6.38142	67.0619	37.4239	43.8053	241.017	1449.62	308.079	279318	680.63	9	9	410.382
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	10	486	297	[481,291,497,308]	0.000613806	3.69723	46.5616	36.8842	40.5814	236.403	1326.62	282.965	119289	703.035	10	10	169.677
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	11	318	308	[310,299,327,317]	0.000482419	2.47872	45.7156	37.585	40.0637	239.814	1311.31	285.53	94817	382.928	11	11	247.61
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	12	137	324	[120,314,146,335]	0.00279272	31.0882	72.921	38.7079	69.7961	239.833	1469.2	312.754	242105	602.995	12	12	401.503
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	13	119	336	[108,327,133,346]	9.68505e-06	4.88742	62.3001	39.6688	44.5562	247.475	1470.48	309.775	174540	537.778	13	13	324.557
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	14	696	395	[686,388,706,404]	0.00125419	6.81955	78.1056	39.118	45.9375	238.815	1440.09	316.921	167971	709.462	14	14	236.759
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	15	599	401	[591,390,607,409]	0.0012805	8.82929	47.4335	39.7611	48.5904	243.35	1343.09	290.783	97167.8	395.574	15	15	245.637
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	16	1029	411	[1024,406,1036,421]	4.444e-06	7.18912	80.5269	38.4992	45.6883	240.421	1527.51	320.948	80605.5	530.578	16	16	151.92
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	17	572	432	[563,423,580,441]	0.000226377	1.2399	48.5748	40.4825	41.7224	238.285	1325.74	286.859	98656.4	380.255	17	17	259.448
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	18	1011	460	[1004,454,1017,469]	0	-0.549342	83.9798	47.3325	46.7831	234.791	1558.09	318.771	84444	515.663	18	18	163.758
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	19	786	469	[776,459,794,478]	0.00110504	5.92914	58.2284	38.4245	44.3536	245.319	1414.11	303.548	97465.7	375.665	19	19	259.448
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	20	1252	466	[1247,460,1260,472]	0.00218497	10.1199	79.4643	38.3417	48.4615	235.49	1476.24	314.954	76970.3	600.185	20	20	128.244
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	21	558	475	[550,466,566,487]	0.00017995	-0.694892	60.5636	44.8898	44.1949	232.754	1350.74	293.318	155253	568.152	21	21	273.259
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	22	1200	501	[1195,495,1208,506]	0.00133423	7.94104	96.7762	41.35	49.291	234.813	1560.22	331.59	116720	882.97	22	22	132.19
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	23	320	534	[314,526,332,543]	0.000290706	2.19331	46.1394	38.4783	40.6716	232.914	1310.12	279.054	151689	753.755	23	23	201.245
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	24	1244	576	[1237,570,1250,586]	0.00192079	9.15741	62.4596	38.5913	47.7487	237.858	1407.77	300.318	85092.1	442.344	24	24	192.367
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	25	1146	588	[1136,579,1157,598]	0.000435714	4.44727	45.941	37.1674	41.6146	234.328	1318.97	280.269	118657	399.605	25	25	296.935
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	26	836	651	[829,644,851,659]	0.000152702	4.24142	46.7379	36.6869	40.9283	233.37	1311.21	280.107	173447	572.707	26	26	302.854
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	27	1173	655	[1164,646,1187,666]	0.000741722	4.97451	45.2332	36.6869	41.6614	228.37	1300.85	273.604	169579	451.184	27	27	375.855
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	28	1345	701	[1336,693,1356,709]	0.000219392	1.94523	36.0942	38.5621	40.5073	227.3	1269.51	263.394	92044.9	340.529	28	28	270.3
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	29	791	707	[781,698,803,717]	0.000574767	4.06084	46.5263	37.1436	41.2044	229.785	1299.32	276.311	172723	550.591	29	29	313.705
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	30	900	721	[894,711,906,733]	0.000316747	3.90026	52.3129	36.5071	40.4074	226.169	1310.55	278.481	138402	649.523	30	30	213.083
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	31	1234	727	[1225,720,1242,735]	0.000437225	3.96573	45.599	38.812	42.7778	231.099	1315.28	276.698	88775.7	399.96	31	31	221.961
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	32	1259	728	[1250,722,1267,736]	0.00204883	14.8044	58.552	39.1844	53.9888	234.257	1386.99	292.809	128400	731.225	32	32	175.596
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	33	431	775	[424,768,439,786]	0.000643052	7.34312	87.8233	37.3337	44.6769	233.95	1482.77	321.773	165769	733.79	33	33	225.907
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	34	403	780	[397,773,410,790]	0.000588053	-0.986966	90.711	46.2504	45.2634	237.767	1481.61	328.478	158481	863.715	34	34	183.488
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	35	938	782	[929,774,947,790]	0.000536832	4.6893	48.4909	35.9682	40.6575	231.998	1298.8	280.489	85799.4	397.142	35	35	216.042
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	36	976	800	[968,792,983,809]	0.000780386	4.43626	46.1371	36.4365	40.8727	231.336	1289.76	277.473	86371.6	397.973	36	36	217.029
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	37	1272	809	[1263,800,1281,818]	0.000909681	5.61563	47.7003	37.1454	42.761	222.05	1281.1	269.75	134095	499.746	37	37	268.327
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	38	1215	831	[1203,824,1222,838]	0.00220442	16.0848	55.3835	38.25	54.3348	232.77	1346.62	288.154	129924	595.941	38	38	218.015
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	39	675	851	[669,845,681,861]	0.00060185	6.01475	88.3954	37.9794	43.9942	241.973	1519.68	330.368	92036	545.591	39	39	168.691
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	40	603	874	[597,867,609,880]	0.00322034	17.2214	175.71	37.8007	55.0221	232.157	1814.46	407.868	92796.6	691.669	40	40	134.163
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	41	700	916	[691,910,708,922]	0.0019083	12.0501	122.921	36.5595	48.6096	231.261	1616.68	354.182	94038.6	509.765	41	41	184.475
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	42	252	933	[244,925,261,943]	0.000935085	4.19702	58.4387	36.721	40.918	227.003	1360.64	285.441	159379	631.098	42	42	252.543
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	43	544	961	[533,952,552,973]	0.000354664	3.56699	33.3095	36.4483	40.0153	224.42	1235.53	257.729	108278	418.931	43	43	258.462
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	44	779	1010	[772,1001,786,1019]	0.000242693	5.67878	67.3712	37.1762	42.855	228.324	1367.52	295.695	88800.3	450.08	44	44	197.299
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	45	444	51	[430,40,456,62]	0.000550011	3.96854	56.1579	37.3503	41.3188	232.724	1402.73	288.882	200983	421.81	45	45	476.477
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	46	1327	80	[1316,68,1338,94]	0.000504569	4.64228	51.2478	38.0524	42.6946	222.009	1322.15	273.256	178886	422.692	46	46	423.206
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	47	81	284	[70,273,92,294]	2.43089e-05	-4.33263	57.4184	44.3737	40.0411	231.327	1315.98	288.745	184965	513.69	47	47	360.071
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	48	232	294	[222,284,246,306]	0.000275855	3.96258	55.9112	36.5892	40.5518	232.25	1336.21	288.161	188129	459.528	48	48	409.395
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	49	699	330	[688,319,712,343]	0.000385311	3.95281	50.5285	37.8805	41.8333	240.136	1351.91	290.665	203913	425.319	49	49	479.437
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	50	413	329	[400,319,425,340]	0.000649457	5.31616	63.0202	36.9727	42.2888	233.771	1369.12	296.791	187793	462.049	50	50	406.436
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	51	541	362	[530,352,551,373]	0.000293379	4.09469	78.4025	39.8276	43.9223	236.954	1430.66	315.357	189760	515.705	51	51	367.963
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	52	815	573	[803,559,827,586]	0.000276507	2.59641	42.8016	36.9748	39.5712	234.09	1276.2	276.891	200389	361.445	52	52	554.41
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	3	1	1	53	920	570	[908,560,930,589]	0.000203201	2.25977	44.4443	37.4589	39.7187	235.23	1289.37	279.674	192160	375.32	53	53	511.991
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	1	126	59	[118,51,135,70]	0.000389613	2.45176	44.5259	37.6497	40.1015	219.835	1262.92	264.361	93743.7	357.244	1	4	262.408
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	2	1197	124	[1188,115,1208,134]	0.00106283	8.10822	85.2312	38.1004	46.2086	236.076	1661.58	321.307	188575	586.371	2	5	321.597
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	3	602	127	[596,120,609,135]	0.000308987	1.79702	45.1385	39.3449	41.1419	238.494	1369.27	283.632	85800.4	561.129	3	6	152.907
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	4	592	134	[586,128,600,141]	0.000158063	5.85842	46.5602	37.1029	42.9613	237.543	1333.46	284.103	82981	542.69	4	7	152.907
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	5	14	149	[5,142,21,158]	0.000977959	5.33336	67.5049	37.6368	42.9701	224.51	1408.88	292.015	87859.2	443.095	5	8	198.285
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	6	516	173	[508,165,527,183]	0.000715223	6.00167	59.8209	37.5811	43.5827	236.093	1988.08	295.914	174716	637.079	6	9	274.246
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	7	919	172	[912,165,926,182]	0.000278183	2.67893	38.6634	38.5247	41.2036	239.676	1308.44	278.339	90656.9	415.828	7	10	218.015
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	8	903	187	[894,178,913,199]	0.000350157	3.66419	48.94	36.9973	40.6615	232.762	1332.57	281.702	184825	581.848	8	11	317.651
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	9	223	196	[214,188,231,206]	0.00100653	4.30463	48.2165	36.6093	40.9139	223.406	1282.72	271.623	90812.8	377.279	9	12	240.705
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	10	89	200	[82,194,99,208]	0.00113227	4.19706	67.2666	38.8772	43.0743	225.115	1344.91	292.381	88457	443.901	10	13	199.272
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	11	510	208	[501,199,519,217]	0.00107509	7.71091	71.7087	37.7029	45.4138	237.268	2086.64	308.977	175196	680.437	11	14	257.475
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	12	1224	208	[1215,199,1232,217]	0.00105271	8.57463	81.5306	37.5447	46.1193	226.264	1462.96	307.794	170722	712.177	12	15	239.718
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	13	824	215	[816,207,833,225]	0.000324356	2.97225	49.8387	37.3135	40.2857	230.594	1305.64	280.432	173459	661.03	13	16	262.408
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	14	1208	235	[1200,226,1217,245]	0.000885773	4.82807	46.1831	37.4152	42.2432	227.099	1313.39	273.282	95826.1	375.05	14	17	255.502
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	15	963	257	[957,251,970,267]	0.00124375	6.09226	56.8826	35.9717	42.064	223.856	1280.64	280.738	102097	601.715	15	18	169.677
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	16	637	306	[629,300,643,315]	0.00157449	9.56872	99.1347	39.5378	49.1065	247.569	1588.97	346.704	95871.5	575.053	16	19	166.718
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	17	119	315	[112,308,127,324]	0.00103203	3.79866	61.295	39.167	42.9657	231.195	1366.77	292.49	87163.7	433.123	17	20	201.245
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	18	1211	317	[1205,311,1218,327]	0.00263624	14.423	163.637	39.3004	53.7234	238.816	1978.93	402.452	180185	971.553	18	21	185.461
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	19	1279	324	[1270,315,1288,333]	0.000587733	3.63968	42.2536	37.7581	41.3978	223.999	1288.69	266.253	90983.4	342.859	19	22	265.367
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	20	641	334	[632,326,649,349]	0.000678682	9.91862	85.402	37.4015	47.3201	232.446	1481.11	317.848	187890	580.677	20	23	323.57
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	21	1341	341	[1334,332,1348,352]	0.00120257	8.28989	87.4131	37.9319	46.2218	218.784	1526.45	306.197	159200	675.226	21	24	235.772
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	22	609	380	[604,375,613,387]	0.0018849	15.9225	126.684	35.1583	51.0808	219.71	1559.06	346.394	35858.1	367.162	22	25	97.663
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	23	960	408	[953,401,968,415]	0.00253504	20.8583	93.5358	36.8633	57.7216	225.896	1518.98	319.432	147348	848.665	23	26	173.623
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	24	626	411	[619,405,634,420]	0.0011044	5.23998	77.5544	37.0552	42.2952	233.729	1428.13	311.283	142779	871.892	24	27	163.758
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	25	947	433	[939,423,955,449]	0.000554902	1.43267	52.2211	47.369	48.8017	240.044	1381.95	292.265	184249	521.707	25	28	353.165
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	26	415	446	[410,441,419,453]	0.00181309	11.9292	79.7387	35.7708	47.7	218.628	1354.57	298.367	16791.1	189.122	26	29	88.7845
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	27	202	467	[198,463,206,474]	0.00173171	11.7396	54.4097	35.9091	47.6486	219.023	1277.82	273.432	12512.7	171.405	27	30	73.0006
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	28	1340	475	[1333,469,1346,483]	0.000569776	-19.8231	88.1272	65.7259	45.9028	238.97	1536.69	327.097	146649	1032.34	28	31	142.055
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	29	1141	489	[1136,483,1146,494]	0.00136107	8.55272	69.402	34.8943	43.4471	217.951	1393.87	287.353	13865.2	165.353	29	32	83.8521
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	30	760	505	[752,497,772,514]	0.000808151	5.92063	64.4841	37.8338	43.7544	240.625	1440.35	305.109	182153	647.884	30	33	281.151
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	31	807	516	[798,507,818,526]	0.000223182	3.04022	46.266	38.1118	41.152	242.226	1366.37	288.492	189228	583.036	31	34	324.557
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	32	634	538	[626,529,642,547]	0.00134035	6.41678	70.7895	37.103	43.5198	231.929	1405.11	302.718	147865	660.304	32	35	223.934
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	33	810	540	[799,533,820,551]	0.000839531	4.08995	53.2342	39.0905	43.1805	244.251	1364.44	297.485	175103	667.293	33	36	262.408
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	34	763	543	[749,535,772,553]	0.000939592	6.33315	55.6791	37.6847	44.0178	241.701	1382.54	297.38	185683	558.531	34	37	332.449
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	35	1349	546	[1342,540,1355,555]	0.00167494	18.0323	87.2004	35.0733	53.1056	211.546	1355.09	298.746	30218.3	215.718	35	38	140.082
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	36	545	550	[540,543,549,557]	0.0030179	9.95309	103.414	73.4587	83.4118	236.116	1556.56	339.529	116398	1388.13	36	39	83.8521
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	37	316	567	[309,561,323,577]	0.00106513	4.59592	108.308	39.939	44.5349	240.169	1577.17	348.477	93393.4	550.419	37	40	169.677
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	38	535	598	[526,590,542,610]	0.00104504	4.53626	50.1288	37.931	42.4672	233.133	1324.73	283.262	144926	641.528	38	41	225.907
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	39	116	635	[111,630,121,644]	0.00245398	15.5811	163.957	44.2771	59.8582	245.043	1931.37	409	105442	797.649	39	42	132.19
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	40	105	638	[100,633,110,643]	0.0029546	13.7125	154.177	45.1092	58.8218	269.685	1993.1	423.861	81774.5	820.733	40	43	99.636
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	41	542	656	[536,650,554,663]	0.00330623	26.9029	102.757	37.67	64.5729	233.725	1566.65	336.482	98123.7	499.834	41	44	196.312
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	42	954	683	[950,678,959,690]	0.00146507	9.74636	69.5714	35.9281	45.6744	220.022	1356.57	289.593	15151.6	178.593	42	45	84.8386
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	43	1149	711	[1140,701,1158,720]	0	5.04164	72.8758	38.1522	43.1939	227.906	1406.35	300.782	184484	636.088	43	46	290.03
